date,open,high,low,close,volume
2024-06-17,607.75,610.25,590.25,591.5,71030
2024-06-18,590.0,595.25,580.0,582.0,59959
2024-06-20,582.0,582.75,565.5,572.75,66902
2024-06-21,571.25,579.25,557.75,561.5,67572
2024-06-24,562.0,563.0,546.5,552.5,36639
2024-06-25,552.5,556.0,539.75,541.75,29811
2024-06-26,539.75,552.75,538.0,541.25,19701
2024-06-27,540.5,562.5,539.5,559.75,18205
2024-06-28,559.25,565.0,547.0,553.5,1450
2024-07-01,556.5,569.25,552.75,569.25,339
2024-07-02,562.0,562.0,561.5,561.5,283
2024-07-03,563.75,563.75,554.5,554.5,193
2024-07-05,573.0,573.0,572.25,572.25,127
2024-07-08,552.25,553.0,552.25,553.0,73
2024-07-09,554.25,554.25,554.25,554.25,49
2024-07-10,542.0,547.25,542.0,543.5,84
2024-07-11,543.5,561.25,543.5,554.25,30
2024-07-12,538.0,538.0,538.0,538.0,79921
2024-07-15,551.0,552.5,531.0,532.5,76571
2024-07-16,531.25,537.5,525.25,530.75,63371
2024-07-17,530.5,546.5,528.0,539.25,52555
2024-07-18,540.75,546.5,533.0,535.25,50518
2024-07-19,534.75,556.25,530.5,542.75,67049
2024-07-22,545.25,553.5,540.25,548.0,48547
2024-07-23,547.75,552.0,540.5,542.75,41164
2024-07-24,542.5,555.5,537.25,547.0,51655
2024-07-25,546.75,549.75,536.25,537.75,44805
2024-07-26,537.0,541.25,522.0,523.5,56593
2024-07-29,523.5,532.75,514.25,531.0,53527
2024-07-30,528.75,529.5,517.0,524.0,50329
2024-07-31,523.0,534.0,515.5,527.25,60814
2024-08-01,526.75,534.75,519.75,532.0,56989
2024-08-02,532.0,540.5,528.5,539.0,51484
2024-08-05,540.25,541.5,519.75,539.5,60219
2024-08-06,540.0,548.75,531.5,543.25,59182
2024-08-07,544.0,548.75,534.75,538.25,79911
2024-08-08,537.75,544.5,532.5,537.5,67628
2024-08-09,537.25,552.0,536.25,542.5,82400
2024-08-12,542.75,547.0,528.0,536.75,84754
2024-08-13,538.0,538.25,525.0,528.75,67772
2024-08-14,529.25,537.25,524.0,534.75,84253
2024-08-15,535.75,547.75,527.0,528.25,69556
2024-08-16,527.25,533.5,523.25,530.0,52852
2024-08-19,530.5,531.25,521.75,528.25,46025
2024-08-20,528.0,535.5,525.75,533.0,43754
2024-08-21,533.75,536.5,519.0,519.75,35065
2024-08-22,521.25,524.0,502.5,511.0,44564
2024-08-23,512.0,513.75,501.25,502.25,48966
2024-08-26,505.25,506.0,495.5,498.0,39317
2024-08-27,497.25,510.75,493.5,508.25,31510
2024-08-28,507.0,516.0,505.5,514.25,19344
2024-08-29,513.0,525.0,508.25,525.0,12493
2024-08-30,522.5,534.75,522.5,532.75,830
2024-09-03,531.5,552.0,530.5,552.0,426
2024-09-04,551.5,568.75,551.5,565.25,156
2024-09-05,565.5,565.5,557.0,561.0,118
2024-09-06,565.75,565.75,552.25,553.25,429
2024-09-09,555.5,555.5,555.5,555.5,429
2024-09-10,554.75,558.75,554.75,558.75,7
2024-09-11,563.75,563.75,563.75,563.75,7
2024-09-12,563.0,563.0,563.0,563.0,2
2024-09-13,571.25,571.25,571.25,571.25,89761
2024-09-16,594.75,596.0,574.25,578.5,80580
2024-09-17,578.5,584.25,571.25,575.75,45713
2024-09-18,576.0,582.75,573.0,575.75,47041
2024-09-19,575.75,577.25,564.0,565.5,51648
2024-09-20,566.25,575.75,565.25,568.5,60486
2024-09-23,570.5,586.5,569.0,582.5,63331
2024-09-24,581.25,589.25,575.25,578.0,52268
2024-09-25,579.0,591.25,573.75,589.25,52959
2024-09-26,590.5,596.25,582.75,584.25,69058
2024-09-27,583.0,583.5,575.5,580.0,46189
2024-09-30,579.75,590.75,575.5,584.0,58874
2024-10-01,584.0,602.5,577.0,599.0,84582
2024-10-02,596.25,617.25,596.25,615.25,116431
2024-10-03,614.25,617.25,601.25,603.5,78992
2024-10-04,603.75,604.25,587.0,589.75,76333
2024-10-07,590.25,595.25,584.0,592.5,55580
2024-10-08,593.75,599.0,587.5,594.75,59037
2024-10-09,594.75,604.75,594.25,599.0,55193
2024-10-10,600.75,609.25,598.5,603.75,60990
2024-10-11,603.75,611.25,592.5,599.0,75587
2024-10-14,598.5,601.0,584.25,585.25,55970
2024-10-15,585.5,586.75,578.0,579.5,69756
2024-10-16,581.25,587.5,575.25,585.0,57508
2024-10-17,584.25,591.75,576.25,589.5,75298
2024-10-18,590.0,595.5,570.25,572.75,82026
2024-10-21,572.75,584.25,570.75,572.25,74088
2024-10-22,574.0,578.75,565.75,576.0,49868
2024-10-23,575.75,582.75,566.25,578.5,57247
2024-10-24,579.0,584.25,575.0,581.5,49883
2024-10-25,581.25,585.5,566.0,569.0,75987
2024-10-28,564.25,571.5,557.75,558.75,61302
2024-10-29,559.0,572.75,558.0,570.5,67415
2024-10-30,571.25,580.5,564.0,573.25,68179
2024-10-31,572.75,573.75,563.5,570.5,61593
2024-11-01,571.5,577.75,564.25,568.0,54164
2024-11-04,569.0,575.75,565.0,568.75,55475
2024-11-05,569.5,574.5,565.25,572.5,58641
2024-11-06,571.0,577.75,562.0,573.25,67945
2024-11-07,574.5,579.5,565.0,571.5,105864
2024-11-08,572.5,578.75,566.5,572.5,112145
2024-11-11,572.75,572.75,551.75,565.5,125709
2024-11-12,564.75,568.75,549.0,552.25,105727
2024-11-13,553.25,553.75,536.25,541.0,113238
2024-11-14,540.0,544.25,528.0,530.25,89913
2024-11-15,532.0,541.25,530.5,536.5,73593
2024-11-18,541.0,551.0,536.75,547.25,68144
2024-11-19,547.75,558.75,545.5,549.75,57490
2024-11-20,549.5,555.25,543.5,552.5,41277
2024-11-21,552.5,557.5,547.75,548.75,34966
2024-11-22,548.0,550.5,542.5,544.25,36559
2024-11-25,544.75,547.5,529.5,535.75,30009
2024-11-26,535.75,543.5,532.75,539.5,34123
2024-11-27,538.25,542.75,531.0,537.75,18864
2024-11-29,535.0,545.25,531.75,532.25,1246
2024-12-02,536.25,539.5,531.25,537.5,63
2024-12-03,539.0,544.75,536.75,536.75,47
2024-12-04,537.25,541.0,535.75,538.0,43
2024-12-05,537.5,546.75,535.5,546.75,22
2024-12-06,544.75,546.0,542.5,542.5,27
2024-12-09,541.25,541.25,541.25,541.25,10
2024-12-10,545.0,545.0,542.0,542.0,2
2024-12-11,544.0,552.5,543.5,543.5,56
2024-12-12,535.0,538.75,533.25,538.75,24
2024-12-13,526.5,526.5,526.5,526.5,49134
2024-12-16,552.25,559.25,548.5,550.0,68005
2024-12-17,550.75,552.5,542.5,545.0,72661
2024-12-18,545.0,554.25,540.0,541.25,63252
2024-12-19,541.0,541.75,530.5,533.0,87290
2024-12-20,532.5,537.25,529.25,533.0,55084
2024-12-23,533.0,544.0,533.0,540.5,57507
2024-12-24,539.5,541.5,533.5,534.75,25215
2024-12-26,534.75,544.0,533.75,541.0,28461
2024-12-27,542.0,547.75,537.25,546.5,43052
2024-12-30,547.25,554.75,544.5,548.25,46874
2024-12-31,548.75,552.75,546.75,551.5,33827
2025-01-02,551.75,552.75,542.5,545.75,44332
2025-01-03,545.5,547.0,527.5,529.25,87535
2025-01-06,530.25,543.75,530.25,540.5,64942
2025-01-07,540.5,544.25,535.25,542.5,46902
2025-01-08,542.75,544.75,534.5,536.25,58097
2025-01-09,535.5,539.25,529.25,534.0,45711
2025-01-10,533.0,541.25,526.0,530.75,104604
2025-01-13,530.5,545.75,528.5,545.0,84277
2025-01-14,546.25,552.25,542.75,546.25,70102
2025-01-15,546.75,551.5,542.0,547.0,56045
2025-01-16,547.0,547.0,536.75,537.5,52990
2025-01-17,537.5,542.0,533.25,538.75,50291
2025-01-21,542.0,561.75,542.0,558.75,112879
2025-01-22,558.5,566.75,551.5,554.0,91512
2025-01-23,554.0,559.0,548.0,554.0,64143
2025-01-24,550.0,552.25,541.25,544.0,81676
2025-01-27,543.0,543.0,532.0,535.5,68354
2025-01-28,535.75,548.5,533.5,545.25,77116
2025-01-29,544.5,564.75,544.5,562.5,90600
2025-01-30,560.75,569.75,559.0,566.5,96799
2025-01-31,569.0,569.0,551.75,559.5,87916
2025-02-03,555.0,573.75,550.5,566.75,90750
2025-02-04,566.5,579.0,558.0,577.0,89542
2025-02-05,577.25,584.25,569.5,572.25,108673
2025-02-06,572.25,588.75,566.5,587.75,109406
2025-02-07,587.75,592.5,579.75,582.75,106334
2025-02-10,581.25,586.0,576.25,579.5,105426
2025-02-11,579.0,588.0,575.75,577.0,110234
2025-02-12,576.25,584.5,572.75,574.25,113048
2025-02-13,574.0,581.0,571.5,577.75,91309
2025-02-14,577.25,602.75,577.25,600.0,103503
2025-02-18,598.25,609.0,593.25,604.75,93045
2025-02-19,605.0,608.25,588.5,592.0,64134
2025-02-20,592.0,595.5,583.5,585.5,37056
2025-02-21,585.5,593.0,585.25,590.0,40506
2025-02-24,589.5,589.5,574.75,579.0,27710
2025-02-25,578.75,581.0,564.5,572.75,30844
2025-02-26,574.25,577.25,563.75,566.0,23733
2025-02-27,566.0,566.5,544.0,546.75,9609
2025-02-28,547.25,554.5,537.0,537.0,551
2025-03-03,545.5,545.75,532.0,532.0,77
2025-03-04,516.0,518.75,515.5,518.5,30
2025-03-05,534.5,534.5,530.0,530.75,2
2025-03-06,537.0,537.0,537.0,537.0,8
2025-03-07,533.75,533.75,533.75,533.75,13
2025-03-10,548.25,548.25,545.0,545.25,12
2025-03-11,543.75,544.0,541.0,541.0,16
2025-03-12,534.0,538.75,534.0,538.75,3
2025-03-13,549.0,551.25,547.25,547.25,15
2025-03-14,545.75,545.75,545.75,545.75,60916
2025-03-17,559.0,575.25,559.0,568.5,78721
2025-03-18,568.75,574.75,563.5,565.0,64451
2025-03-19,564.25,568.5,558.0,563.5,62175
2025-03-20,565.25,568.0,552.25,557.25,62329
2025-03-21,557.75,563.0,553.25,558.25,47008
2025-03-24,561.25,563.0,545.25,548.25,53647
2025-03-25,548.0,549.5,541.0,543.25,57054
2025-03-26,544.0,545.75,535.0,535.25,57623
2025-03-27,536.25,537.25,526.5,532.0,73561
2025-03-28,531.75,533.0,517.5,528.25,81818
2025-03-31,529.5,539.25,523.5,537.0,83018
2025-04-01,539.0,544.0,533.25,540.5,62409
2025-04-02,541.75,543.0,532.5,539.25,58991
2025-04-03,526.75,542.0,525.25,536.0,80918
2025-04-04,536.75,539.5,520.5,529.0,82626
2025-04-07,530.75,546.5,525.75,536.5,96849
2025-04-08,537.5,545.75,533.75,540.0,92716
2025-04-09,539.75,546.0,536.5,542.25,85229
2025-04-10,543.75,547.5,534.5,538.0,112107
2025-04-11,537.5,556.75,536.5,555.75,123039
2025-04-14,553.0,555.25,542.75,547.5,78608
2025-04-15,547.5,551.0,540.25,542.0,65960
2025-04-16,542.75,550.5,537.0,547.75,59640
2025-04-17,548.25,555.75,548.0,548.75,40697
2025-04-21,549.25,552.75,537.25,538.5,24733
2025-04-22,540.0,540.75,531.5,535.5,31592
2025-04-23,535.75,537.5,527.75,528.25,29029
2025-04-24,528.75,530.5,524.25,529.25,25897
2025-04-25,529.5,534.75,527.5,530.0,30800
2025-04-28,529.0,529.0,511.5,515.5,32411
2025-04-29,518.0,521.0,505.0,505.75,20109
2025-04-30,507.25,520.0,505.0,513.0,1204
2025-05-01,518.75,523.5,515.0,515.25,706
2025-05-02,520.75,530.75,520.75,526.5,103
2025-05-05,525.25,525.25,514.25,514.25,4
2025-05-06,520.5,520.5,519.0,519.0,19
2025-05-07,517.0,518.5,517.0,518.0,82
2025-05-08,511.25,513.0,511.0,513.0,10
2025-05-09,505.5,505.5,505.5,505.5,6
2025-05-12,499.0,499.0,499.0,499.0,16
2025-05-13,501.5,501.5,501.5,501.5,19
2025-05-14,508.75,508.75,508.75,508.75,62950
2025-05-15,524.5,533.25,521.75,532.75,69748
2025-05-16,533.5,533.5,523.5,525.0,49356
2025-05-19,527.0,536.0,524.5,529.0,64286
2025-05-20,530.0,547.5,528.75,546.0,86585
2025-05-21,546.0,556.25,545.0,549.25,85813
2025-05-22,548.25,552.0,541.25,544.5,85214
2025-05-23,545.0,548.5,538.5,542.5,61665
2025-05-27,543.5,544.0,527.5,528.5,66898
2025-05-28,531.0,535.75,526.75,530.25,60152
2025-05-29,533.0,534.75,527.25,534.0,48247
2025-05-30,534.25,538.5,531.25,534.0,49023
2025-06-02,534.0,549.5,533.25,539.0,82568
2025-06-03,538.0,545.5,531.75,536.0,80640
2025-06-04,535.5,547.5,533.5,543.25,73113
2025-06-05,543.5,549.25,540.5,545.5,0
2025-06-06,545.25,555.75,540.25,554.75,97197
2025-06-09,556.0,557.75,540.0,542.0,102603
2025-06-10,540.0,542.0,530.75,534.5,90158
2025-06-11,535.0,539.25,532.0,534.25,72453
2025-06-12,534.25,537.0,526.0,526.5,93654
2025-06-13,526.75,544.75,522.25,543.75,102188
2025-06-16,545.0,546.75,531.75,536.5,77417
2025-06-17,536.25,552.25,536.25,549.0,71241
2025-06-18,549.0,575.0,547.0,574.25,0
2025-06-20,573.0,578.25,565.5,567.75,49117
2025-06-23,567.0,570.0,549.5,552.75,44221
2025-06-24,552.0,553.0,535.0,535.75,36906
2025-06-25,535.0,537.0,526.5,528.25,18240
2025-06-26,528.25,531.5,520.5,521.0,24542
2025-06-27,521.0,529.5,520.5,524.75,12677
2025-06-30,530.0,531.75,523.5,528.75,1972
2025-07-01,527.0,540.75,526.5,537.25,453
2025-07-02,546.0,556.0,544.75,556.0,62
2025-07-03,558.0,558.0,547.75,547.75,0
2025-07-07,538.5,541.75,538.0,539.75,53
2025-07-08,547.0,547.0,543.0,543.0,4
2025-07-09,545.0,545.0,542.75,542.75,41
2025-07-10,542.75,550.5,542.75,550.25,40
2025-07-11,548.5,548.5,540.75,540.75,21
2025-07-14,534.0,534.0,534.0,534.0,52432
2025-07-15,541.5,545.25,535.5,538.0,56165
2025-07-16,538.25,543.5,533.5,541.25,59091
2025-07-17,541.0,542.75,532.0,533.5,55433
2025-07-18,533.5,550.25,533.0,546.25,82550
2025-07-21,546.0,549.5,541.0,542.25,43970
2025-07-22,541.75,552.75,536.75,549.5,62596
2025-07-23,548.25,552.25,540.0,540.5,49135
2025-07-24,540.75,546.0,535.0,541.5,56771
2025-07-25,541.0,544.0,534.0,538.25,37484
2025-07-28,536.5,540.0,532.25,538.5,45184
2025-07-29,538.25,539.0,526.0,529.75,80217
2025-07-30,529.75,532.0,523.25,523.75,64991
2025-07-31,523.25,525.75,516.75,523.25,77077
2025-08-01,523.0,526.0,516.25,516.75,62480
2025-08-04,517.5,523.0,513.0,516.75,71053
2025-08-05,516.75,517.5,507.0,508.25,67614
2025-08-06,508.25,509.5,504.0,508.5,65192
2025-08-07,508.5,520.0,508.5,518.25,81829
2025-08-08,518.0,521.75,513.75,514.5,78246
2025-08-11,516.5,523.25,513.25,515.0,87297
2025-08-12,514.25,515.0,503.25,505.0,116430
2025-08-13,505.0,510.75,502.25,507.25,78660
2025-08-14,506.25,508.75,500.75,503.5,71519
2025-08-15,504.0,508.25,502.25,506.5,59556
2025-08-18,506.25,508.75,500.75,502.75,64948
2025-08-19,502.5,502.5,497.5,498.5,45629
2025-08-20,498.0,508.0,494.5,505.5,53676
2025-08-21,506.0,511.5,502.0,507.0,49806
2025-08-22,506.25,509.75,503.5,504.75,36797
2025-08-25,504.75,512.25,504.25,506.75,31672
2025-08-26,506.5,512.0,504.0,509.5,32257
2025-08-27,508.25,510.25,500.75,502.25,37489
2025-08-28,502.0,511.0,499.0,510.25,23384
2025-08-29,510.0,518.25,508.75,518.0,0
2025-09-02,513.75,513.75,508.5,513.0,404
2025-09-03,511.0,511.0,504.0,504.0,312
2025-09-04,504.0,504.0,495.25,502.25,54
2025-09-05,506.5,506.5,501.0,501.0,13
2025-09-08,503.25,505.5,502.0,505.5,6
2025-09-09,503.75,506.75,500.75,500.75,26
2025-09-10,498.0,498.0,495.0,495.0,18
2025-09-11,501.75,503.0,496.25,503.0,2
2025-09-12,503.0,503.0,503.0,503.0,55282
2025-09-15,522.75,529.25,520.25,525.0,55496
2025-09-16,525.0,534.5,524.0,534.0,46736
2025-09-17,533.5,535.75,526.0,528.25,49323
2025-09-18,528.25,532.25,523.0,524.25,39926
2025-09-19,525.0,526.75,520.25,522.5,45048
2025-09-22,522.25,523.0,508.5,510.75,86785
2025-09-23,511.0,521.0,507.25,520.5,71968
2025-09-24,520.5,524.5,519.0,519.5,53328
2025-09-25,520.5,527.5,518.25,527.0,56448
2025-09-26,526.25,527.75,518.75,519.75,52731
2025-09-29,519.0,522.5,516.75,519.5,44889
2025-09-30,519.5,519.75,506.75,508.0,85752
2025-10-01,508.0,510.25,502.0,509.25,82924
2025-10-02,509.0,516.0,508.25,514.75,57218
2025-10-03,514.0,518.5,512.75,515.25,47455
2025-10-06,515.25,518.25,512.0,512.75,49990
2025-10-07,513.0,514.25,505.75,506.75,53564
2025-10-08,507.0,508.75,503.75,507.25,44067
2025-10-09,508.0,513.5,506.5,506.5,79086
2025-10-10,508.5,509.5,496.75,498.5,63513
2025-10-13,499.25,501.75,494.5,496.75,63513
2025-10-14,498.5,501.75,492.25,500.25,65741
2025-10-15,501.0,501.25,494.75,498.75,57004
2025-10-16,500.0,503.75,495.25,502.5,53290
2025-10-17,502.25,505.0,500.25,503.75,38177
2025-10-20,505.0,507.25,502.0,504.75,37582
2025-10-21,504.75,506.25,498.0,500.25,41036
2025-10-22,501.75,505.5,498.25,503.75,45473
2025-10-23,504.75,513.5,502.5,513.0,58191
2025-10-24,512.0,515.5,509.75,512.5,59008
2025-10-27,517.0,530.5,516.75,526.0,109465
2025-10-28,524.0,535.0,524.0,529.0,105303
2025-10-29,528.5,533.75,526.75,532.25,90090
2025-10-30,533.25,535.5,520.25,524.25,101549
2025-10-31,524.25,534.25,517.25,534.0,111375
2025-11-03,534.0,545.0,531.25,543.5,0
2025-11-04,542.75,550.5,539.75,550.25,116421
2025-11-05,549.5,555.0,546.25,554.75,72195
2025-11-06,552.75,554.5,534.5,535.5,119141
2025-11-07,535.5,537.5,526.25,527.75,127657
2025-11-10,528.0,537.25,527.5,535.75,92410
2025-11-11,535.75,539.0,531.25,536.0,80355
2025-11-12,536.0,536.75,527.5,536.0,95686
2025-11-13,536.25,539.25,530.75,535.75,92763
2025-11-14,535.75,544.5,524.5,527.25,85222
2025-11-17,526.75,545.75,525.75,544.25,64246
2025-11-18,544.5,549.75,540.5,546.5,34471
2025-11-19,546.0,550.5,535.0,536.75,37984
2025-11-20,537.0,543.25,526.0,527.0,41598
2025-11-21,528.25,532.5,522.75,527.0,32622
2025-11-24,528.5,529.0,519.5,522.25,26119
2025-11-25,522.5,528.25,520.25,527.25,26212
2025-11-26,526.75,533.75,523.75,529.0,18026
2025-11-28,529.5,532.25,527.25,531.0,1198
2025-12-01,535.0,535.0,527.5,530.25,426
2025-12-02,536.0,537.75,536.0,537.75,184
2025-12-03,542.25,542.25,536.5,537.75,139
2025-12-04,533.0,541.75,532.5,541.0,73
2025-12-05,539.0,539.0,537.0,537.5,56
2025-12-08,536.0,541.25,536.0,536.0,31
2025-12-09,535.5,536.25,535.0,536.25,14
2025-12-10,526.5,531.25,526.5,531.25,27
2025-12-11,534.5,534.5,534.5,534.5,6
2025-12-12,534.5,534.5,534.5,534.5,50614
2025-12-15,529.5,529.5,519.5,520.75,79494
2025-12-16,521.0,522.25,507.5,509.5,116616
2025-12-17,510.75,511.5,504.0,506.25,93081
2025-12-18,507.75,510.75,505.5,507.75,82031
2025-12-19,507.75,511.25,505.5,509.75,58220
2025-12-22,511.0,518.25,510.0,515.5,43608
2025-12-23,514.25,518.75,513.75,517.0,41461
2025-12-24,518.5,525.0,518.0,521.75,32999
2025-12-26,522.5,524.5,517.0,519.0,38020
2025-12-29,518.0,521.0,512.0,513.0,43201
2025-12-30,512.75,515.5,510.0,510.75,36300
2025-12-31,510.25,512.0,506.0,507.0,40225
2026-01-02,506.5,508.5,501.5,506.5,59096
2026-01-05,507.25,514.5,505.75,512.5,65960
2026-01-06,512.75,515.0,510.0,510.5,53561
2026-01-07,510.5,520.25,509.25,518.0,74479
2026-01-08,518.75,522.75,515.75,518.0,70497
2026-01-09,519.75,521.25,513.75,517.25,56772
2026-01-12,517.25,528.0,507.0,511.25,109417
2026-01-13,512.25,513.75,507.0,510.5,68026
2026-01-14,512.0,514.5,508.0,512.5,58151
2026-01-15,512.5,517.25,509.75,510.5,49930
2026-01-16,511.0,521.0,510.25,518.0,56609
2026-01-20,518.25,520.25,509.5,510.25,65161
2026-01-21,510.75,516.75,507.0,507.75,56709
2026-01-22,508.25,517.0,507.75,515.5,53201
2026-01-23,515.0,530.5,514.75,529.5,85085
2026-01-26,532.0,533.25,521.5,522.5,79398
2026-01-27,522.5,525.5,519.25,523.25,62546
2026-01-28,523.25,541.25,523.0,536.0,121762
2026-01-29,536.0,544.25,533.75,541.5,91934
2026-01-30,541.25,544.75,533.5,538.0,87410
2026-02-02,539.5,540.0,525.75,527.75,85993
2026-02-03,528.25,531.0,525.0,528.75,61674
2026-02-04,529.25,531.75,522.25,526.75,78497
2026-02-05,527.0,536.5,522.75,535.25,70977
2026-02-06,534.75,539.25,527.5,529.75,104156
2026-02-09,530.5,531.5,525.5,528.75,84945
2026-02-10,527.25,531.25,524.5,528.25,96739
2026-02-11,529.75,540.0,528.0,537.25,138467
2026-02-12,537.25,553.5,536.0,552.5,159021
2026-02-13,552.0,553.0,545.75,548.75,166512
2026-02-17,548.25,548.5,535.0,537.75,104375
2026-02-18,538.25,549.75,538.0,547.0,52860
2026-02-19,548.0,563.75,546.0,559.5,45197
2026-02-20,562.75,575.25,558.0,573.5,49607
2026-02-23,571.5,579.25,567.75,569.5,30945
2026-02-24,569.0,573.5,564.75,567.5,18003
2026-02-25,566.75,570.0,559.0,565.75,19920
2026-02-26,565.5,572.0,562.25,571.75,8696
2026-02-27,572.25,595.75,570.75,591.25,881
2026-03-02,594.75,596.0,574.5,574.5,478
2026-03-03,579.5,579.5,567.25,572.25,158
2026-03-04,566.5,569.25,566.5,566.75,68
2026-03-05,575.0,582.75,574.0,582.75,274
2026-03-06,608.25,611.25,608.25,611.25,61
2026-03-09,635.0,635.0,598.0,598.0,82
2026-03-10,587.75,588.0,584.75,584.75,46
2026-03-11,588.5,588.5,588.5,588.5,8
2026-03-12,597.5,597.5,592.25,592.25,34
2026-03-13,618.5,618.5,618.5,618.5,82793
2026-03-16,609.25,613.75,594.5,597.25,82221
2026-03-17,597.25,607.25,586.75,589.75,76805
2026-03-18,590.0,607.75,586.0,604.25,78219
2026-03-19,608.25,616.0,600.5,608.0,85885
2026-03-20,608.0,609.25,594.75,595.25,64986
2026-03-23,596.5,606.5,577.75,587.75,97322
2026-03-24,591.0,596.0,582.5,590.0,70071
2026-03-25,589.0,599.5,579.25,597.75,65526
2026-03-26,599.5,607.75,593.0,605.0,55171
2026-03-27,605.0,613.25,599.25,605.0,52792
2026-03-30,607.75,612.0,597.75,607.0,60137
2026-03-31,609.75,625.0,605.25,616.25,101061
2026-04-01,618.0,622.75,593.25,597.5,106118
2026-04-02,597.5,609.25,594.0,598.25,0
2026-04-06,599.0,600.5,588.5,595.25,38108
2026-04-07,595.75,600.5,588.0,598.0,60072
2026-04-08,589.0,589.0,577.0,580.25,103575
2026-04-09,580.0,588.75,570.0,574.5,103129
2026-04-10,572.75,577.75,567.5,571.0,84547
2026-04-13,580.0,589.5,576.25,582.25,106883
2026-04-14,581.5,594.25,578.5,592.0,96119
2026-04-15,592.0,597.0,585.25,593.75,96119
2026-04-16,599.75,609.75,598.0,608.0,11364
