day,ts,K,S,TTE,iv,fair_iv,iv_dev,price,price_edge
0,45000,5100.0,5233.5,7.955,0.012699315071105959,0.012441305928419775,0.00025800914268618406,159.0,1.158603731243602
0,45000,5200.0,5233.5,7.955,0.01243992862701416,0.012267420849259763,0.0001725077777543979,91.0,1.0086609410163874
0,45000,5300.0,5233.5,7.955,0.012584879875183105,0.012343650805450765,0.00024122906973234048,46.0,1.345254885019358
0,45000,5400.0,5233.5,7.955,0.012569621849060058,0.012656074443506719,-8.645259444666105e-05,19.5,-0.3595327818761689
0,45000,5500.0,5233.5,7.955,0.012806121253967287,0.013191703018726178,-0.00038558176475889105,7.5,-0.9329981722855791
0,45000,6000.0,5233.5,7.955,0.01893984775543213,0.018819594016246353,0.00012025373918577581,0.5,0.02872314466913295
0,45000,6500.0,5233.5,7.955,0.028483743095397945,0.0285007148861348,-1.6971790736855508e-05,0.5,-0.003149152673938005
0,50000,5000.0,5238.0,7.95,0.012546734809875488,0.012853126856056782,-0.000306392046181294,246.0,-0.7498558562047037
0,50000,5100.0,5238.0,7.95,0.01259250888824463,0.012409386918587844,0.00018312196965678505,162.0,0.812471689029735
0,50000,5200.0,5238.0,7.95,0.012424670600891113,0.01223061978435417,0.0001940508165369434,93.5,1.108492513450983
0,50000,5300.0,5238.0,7.95,0.012645911979675293,0.012301893407215042,0.00034401857246025083,48.0,1.9374377966480552
0,50000,5400.0,5238.0,7.95,0.012600137901306152,0.012609292308386075,-9.154407079922655e-06,20.5,-0.0415240086549602
0,50000,5500.0,5238.0,7.95,0.01263828296661377,0.013139833181801815,-0.0005015502151880444,7.5,-1.222455653888801
0,50000,6000.0,5238.0,7.95,0.018840670585632324,0.018741505445891524,9.916513974080055e-05,0.5,0.02356430419682809
0,50000,6500.0,5238.0,7.95,0.028392194938659666,0.02839545476860522,-3.259829945555237e-06,0.5,-0.001171495607003692
0,55000,4000.0,5236.0,7.945,0.0401561330795288,0.04058324034298723,-0.00042710726345843164,1237.5,-0.13285892811518352
0,55000,4500.0,5236.0,7.945,0.022899305534362792,0.0217800709715456,0.0011192345628171924,737.0,0.3399773778673989
0,55000,5000.0,5236.0,7.945,0.013073136711120608,0.013565394424515625,-0.0004922577133950178,245.5,-1.3364819269836516
0,55000,5100.0,5236.0,7.945,0.012836637306213379,0.012928640111749759,-9.200280553637967e-05,161.5,-0.4078895447000832
0,55000,5200.0,5236.0,7.945,0.012546734809875488,0.01258300871053077,-3.627390065528112e-05,93.0,-0.2205392709120133
0,55000,5300.0,5236.0,7.945,0.012607766914367676,0.012512149207872116,9.561770649556094e-05,47.0,0.5299789987625445
0,55000,5400.0,5236.0,7.945,0.012577250862121582,0.012700822391709452,-0.0001235715295878695,20.0,-0.5033031430278925
0,55000,5500.0,5236.0,7.945,0.012722202110290529,0.013134808611570355,-0.00041260650127982607,7.5,-1.0073599058125637
0,55000,6000.0,5236.0,7.945,0.018894073677062986,0.018548281607605088,0.0003457920694578988,0.5,0.07811951537626882
0,55000,6500.0,5236.0,7.945,0.02844559803009033,0.028422422654948064,2.3175375142264754e-05,0.5,0.0035900032812747895
0,60000,5000.0,5244.5,7.94,0.012150026130676271,0.012513363003172094,-0.0003633368724958227,251.0,-0.8200847175176023
0,60000,5100.0,5244.5,7.94,0.012340751457214355,0.012129080398574556,0.0002116710586397997,166.0,0.9012588503255756
0,60000,5200.0,5244.5,7.94,0.012279719352722167,0.01200130742170413,0.00027841193101803795,96.5,1.5746031068792945
0,60000,5300.0,5244.5,7.94,0.012394154548645021,0.012115572361034069,0.00027858218761095226,49.0,1.5612044280783266
0,60000,5400.0,5244.5,7.94,0.012409412574768066,0.012458389148488399,-4.897657372033258e-05,21.0,-0.20362813679298597
0,60000,5500.0,5244.5,7.94,0.012607766914367676,0.013017175513412482,-0.0004094085990448051,8.0,-1.0280865449703924
0,60000,6000.0,5244.5,7.94,0.01869571933746338,0.018664811233679236,3.09081037841441e-05,0.5,0.008157033598653385
0,60000,6500.0,5244.5,7.94,0.02825487270355224,0.028232723939344236,2.2148764208005517e-05,0.5,0.004394418225391661
0,65000,5000.0,5233.5,7.935,0.01259250888824463,0.012797291543148907,-0.00020478265490427722,242.0,-0.5176652113441378
0,65000,5100.0,5233.5,7.935,0.012493331718444823,0.012379469683153383,0.0001138620352914392,158.0,0.5010906856955444
0,65000,5200.0,5233.5,7.935,0.01237126750946045,0.012224371290693026,0.0001468962187674231,90.5,0.8456801318966427
0,65000,5300.0,5233.5,7.935,0.012600137901306152,0.012317182960724616,0.00028295494058153646,46.0,1.5780030235930553
0,65000,5400.0,5233.5,7.935,0.012584879875183105,0.012644099981760689,-5.922010657758402e-05,19.5,-0.24616076725544644
0,65000,5500.0,5233.5,7.935,0.012821379280090332,0.013192242585776011,-0.00037086330568567895,7.5,-0.8932881818948317
0,65000,6000.0,5233.5,7.935,0.018962734794616694,0.018856364276431774,0.00010637051818492005,0.5,0.025727974680911814
0,65000,6500.0,5233.5,7.935,0.028521888160705566,0.028537105806363358,-1.5217645657792517e-05,0.5,-0.003234886211579635
0,70000,4500.0,5240.5,7.93,0.021228551673889158,0.02115044511527176,7.810655861739679e-05,741.0,0.016163378547389584
0,70000,5000.0,5240.5,7.93,0.012867153358459473,0.013171745321826148,-0.0003045919633666745,249.0,-0.7763684802639546
0,70000,5100.0,5240.5,7.93,0.012623024940490724,0.012576290285837345,4.6734654653378047e-05,164.0,0.19927116999633654
0,70000,5200.0,5240.5,7.93,0.012356009483337402,0.01227021813770913,8.579134562827252e-05,94.5,0.48768953949183924
0,70000,5300.0,5240.5,7.93,0.012493331718444823,0.012237261856187856,0.0002560698622569666,48.0,1.446255707439832
0,70000,5400.0,5240.5,7.93,0.012493331718444823,0.012462260855001902,3.107086344292069e-05,20.5,0.13092343989615074
0,70000,5500.0,5240.5,7.93,0.012561992835998535,0.012931069173181289,-0.00036907633718275337,7.5,-0.8959932948539517
0,70000,6000.0,5240.5,7.93,0.018802525520324707,0.01849837650009641,0.0003041490202282983,0.5,0.06999626924130453
0,70000,6500.0,5240.5,7.93,0.028369307899475095,0.028497561903752938,-0.00012825400427784323,0.5,-0.02289254206274194
0,75000,5000.0,5242.5,7.925,0.012531476783752441,0.012782581849368266,-0.000251105065615825,250.0,-0.603358641923478
0,75000,5100.0,5242.5,7.925,0.012493331718444823,0.012343735795161466,0.00014959592328335665,165.0,0.637244350689798
0,75000,5200.0,5242.5,7.925,0.012325493431091308,0.012169077538719559,0.00015641589237174944,95.5,0.891024303586164
0,75000,5300.0,5242.5,7.925,0.012539105796813964,0.012243717960004336,0.0002953878368096279,49.0,1.6711586831549994
0,75000,5400.0,5242.5,7.925,0.012516218757629394,0.012553781616782476,-3.7562859153081676e-05,21.0,-0.14243915229417325
0,75000,5500.0,5242.5,7.925,0.012699315071105959,0.013086322588400739,-0.0003870075172947799,8.0,-0.9752010491840792
0,75000,6000.0,5242.5,7.925,0.01876438045501709,0.018689173828973227,7.520662604386386e-05,0.5,0.01779276984698086
0,75000,6500.0,5242.5,7.925,0.028331162834167478,0.028332093670612405,-9.308364449268913e-07,0.5,-0.00026443868352998834
0,80000,5000.0,5249.5,7.92,0.012340751457214355,0.01268728695097737,-0.0003465354937630151,256.0,-0.7596769158762982
0,80000,5100.0,5249.5,7.92,0.0124857027053833,0.012268012539864103,0.00021769016551919686,170.5,0.8875380841936931
0,80000,5200.0,5249.5,7.92,0.012287348365783692,0.012108334135646511,0.00017901423013718006,99.5,0.9992879871447258
0,80000,5300.0,5249.5,7.92,0.012500960731506347,0.012193617026622887,0.0003073437048834605,51.5,1.750021826853981
0,80000,5400.0,5249.5,7.92,0.012531476783752441,0.012510222967900555,2.125381585188664e-05,22.5,0.08256892563099427
0,80000,5500.0,5249.5,7.92,0.01263828296661377,0.013045427449115705,-0.00040714448250193415,8.5,-1.0741673205119469
0,80000,6000.0,5249.5,7.92,0.018604171180725097,0.018610210758335563,-6.039577610465752e-06,0.5,-0.0016383565855520033
0,80000,6500.0,5249.5,7.92,0.02817858257293701,0.02814416493545329,3.4417637483720454e-05,0.5,0.006128145511262062
0,85000,5000.0,5244.5,7.915,0.012165284156799317,0.012446538507495082,-0.0002812543506957657,251.0,-0.6224255466886461
0,85000,5100.0,5244.5,7.915,0.01224157428741455,0.01208695896320205,0.0001546153242125009,165.5,0.6553839615380639
0,85000,5200.0,5244.5,7.915,0.012119510078430177,0.011980770720955982,0.0001387393574741949,95.5,0.798691069866436
0,85000,5300.0,5244.5,7.915,0.012409412574768066,0.012113670658998352,0.00029574191576971394,49.0,1.6797875584086341
0,85000,5400.0,5244.5,7.915,0.012546734809875488,0.012472330000236986,7.440480963850221e-05,21.5,0.3205225748667999
0,85000,5500.0,5244.5,7.915,0.012630653953552246,0.013044313396200994,-0.00041365944264874777,8.0,-1.0452411411190496
0,85000,6000.0,5244.5,7.915,0.018726235389709474,0.01872276714030939,3.468249400083445e-06,0.5,0.0013315004995391178
0,85000,6500.0,5244.5,7.915,0.02830064678192138,0.028272702645071864,2.7944136849516327e-05,0.5,0.005180840525792263
0,90000,5000.0,5235.5,7.91,0.012691686058044434,0.012808936219045396,-0.00011725016100096186,244.0,-0.2986786796718661
0,90000,5100.0,5235.5,7.91,0.012386525535583497,0.012364956852622715,2.1568682960781266e-05,159.0,0.09472272389348291
0,90000,5200.0,5235.5,7.91,0.012363638496398927,0.012188405901014722,0.0001752325953842046,91.5,0.9971622510711313
0,90000,5300.0,5235.5,7.91,0.0124857027053833,0.012264211517695498,0.0002214911876878018,46.0,1.246928270241142
0,90000,5400.0,5235.5,7.91,0.01250858974456787,0.01257832797657966,-6.973823201178973e-05,19.5,-0.28827135627557254
0,90000,5500.0,5235.5,7.91,0.01276797618865967,0.013117650482698447,-0.00034967429403877717,7.5,-0.8456650876387357
0,90000,6000.0,5235.5,7.91,0.01894747676849365,0.018790468301744207,0.00015700846674944133,0.5,0.03672467021834791
0,90000,6500.0,5235.5,7.91,0.028514259147644043,0.028552897393374695,-3.8638245730651666e-05,0.5,-0.006102099640784786
0,95000,5000.0,5233.5,7.905,0.0126153959274292,0.012767032695566774,-0.0001516367681375745,242.0,-0.3778248654516574
0,95000,5100.0,5233.5,7.905,0.012516218757629394,0.012345478704348581,0.00017074005328081288,158.0,0.7537602360798701
0,95000,5200.0,5233.5,7.905,0.012218687248229979,0.012188544962429031,3.0142285800947508e-05,89.5,0.18488511227815252
0,95000,5300.0,5233.5,7.905,0.012447557640075683,0.012281311378770343,0.00016624626130534031,45.0,0.9052793709151956
0,95000,5400.0,5233.5,7.905,0.012607766914367676,0.01260987381392953,-2.106899561853809e-06,19.5,-0.010867765765738113
0,95000,5500.0,5233.5,7.905,0.012844266319274902,0.01316125972763716,-0.00031699340836225873,7.5,-0.7559032564295194
0,95000,6000.0,5233.5,7.905,0.019000879859924314,0.01886272104929032,0.0001381588106339933,0.5,0.032432177058566936
0,95000,6500.0,5233.5,7.905,0.02857529125213623,0.02860984158709567,-3.4550334959439905e-05,0.5,-0.0064593175888738585
0,100000,4500.0,5237.5,7.9,0.021198035621643064,0.02108674938722034,0.00011128623442272292,738.0,0.023092089859346743
0,100000,5000.0,5237.5,7.9,0.012775605201721192,0.013141080189988002,-0.0003654749882668097,246.0,-0.9330865310075751
0,100000,5100.0,5237.5,7.9,0.012607766914367676,0.01255442044475614,5.334646961153641e-05,161.5,0.2431283015016561
0,100000,5200.0,5237.5,7.9,0.012340751457214355,0.012257767753249327,8.298370396502865e-05,92.5,0.4691990372307373
0,100000,5300.0,5237.5,7.9,0.012363638496398927,0.012234816315022101,0.00012882218137682568,46.0,0.7140215964261643
0,100000,5400.0,5237.5,7.9,0.012539105796813964,0.012470369494968011,6.873630184595254e-05,20.0,0.291504219269882
0,100000,5500.0,5237.5,7.9,0.012699315071105959,0.012950247782909811,-0.00025093271180385256,7.5,-0.6011245030388181
0,100000,6000.0,5237.5,7.9,0.018909331703186035,0.018579617987872013,0.00032971371531402213,0.5,0.07519682522273996
0,100000,6500.0,5237.5,7.9,0.02849137210845947,0.028649853014924898,-0.00015848090646542606,0.5,-0.02812266390727558
0,105000,5000.0,5233.5,7.895,0.012424670600891113,0.012667869199960952,-0.0002431985990698389,241.5,-0.6057240045738581
0,105000,5100.0,5233.5,7.895,0.012523847770690917,0.012271633489390097,0.00025221428130082005,158.0,1.1115083106383281
0,105000,5200.0,5233.5,7.895,0.012226316261291503,0.012136775801112866,8.954046017863732e-05,89.5,0.5266063098974882
0,105000,5300.0,5233.5,7.895,0.012455186653137206,0.0122485514666991,0.00020663518643810642,45.0,1.129026700159102
0,105000,5400.0,5233.5,7.895,0.012493331718444823,0.012593220009093072,-9.988829064824963e-05,19.0,-0.41157366109553095
0,105000,5500.0,5233.5,7.895,0.012851895332336426,0.01315796175831656,-0.0003060664259801338,7.5,-0.7275152680494443
0,105000,6000.0,5233.5,7.895,0.019016137886047363,0.018889646513052076,0.00012649137299528684,0.5,0.029025123904286687
0,105000,6500.0,5233.5,7.895,0.028590549278259277,0.02861627726347391,-2.5727985214631793e-05,0.5,-0.004438444341481329
0,110000,4000.0,5222.0,7.89,0.03995014972686767,0.04103798181467528,-0.0010878320878076123,1223.5,-0.3561463533837923
0,110000,4500.0,5222.0,7.89,0.024844703865051262,0.022111558795594836,0.002733145069456426,724.0,1.1708789876875016
0,110000,5000.0,5222.0,7.89,0.013111281776428226,0.013824882089758362,-0.0007136003133301361,233.0,-2.1183977144137316
0,110000,5100.0,5222.0,7.89,0.012912927436828614,0.013178628131772414,-0.00026570069494379935,151.0,-1.2435959129206822
0,110000,5200.0,5222.0,7.89,0.012500960731506347,0.012824920741805088,-0.0003239600102987409,84.5,-1.8996599829602019
0,110000,5300.0,5222.0,7.89,0.012470444679260253,0.01274733128643214,-0.0002768866071718879,41.0,-1.4981334011877152
0,110000,5400.0,5222.0,7.89,0.012653540992736818,0.012930548152233974,-0.00027700715949715606,17.5,-1.0708180376179826
0,110000,5500.0,5222.0,7.89,0.012836637306213379,0.013360284076114878,-0.0005236467699014993,6.5,-1.1691719651828976
0,110000,6000.0,5222.0,7.89,0.019298411369323733,0.018768518774139105,0.0005298925951846278,0.5,0.11304062729479014
0,110000,6500.0,5222.0,7.89,0.028865193748474117,0.028659597770164264,0.00020559597830985266,0.5,0.03382851423759803
0,115000,5000.0,5221.5,7.885,0.012363638496398927,0.012641347883336483,-0.0002777093869375559,230.5,-0.7412730156620455
0,115000,5100.0,5221.5,7.885,0.012569621849060058,0.012252934451701024,0.0003166873973590341,149.0,1.4521338848107916
0,115000,5200.0,5221.5,7.885,0.012378896522521974,0.012128860093341668,0.00025003642918030623,83.5,1.434916173433976
0,115000,5300.0,5221.5,7.885,0.012317864418029786,0.012254208592485277,6.365582554450876e-05,40.0,0.3509234796783858
0,115000,5400.0,5221.5,7.885,0.012417041587829589,0.012615079720868052,-0.00019803813303846327,16.5,-0.754389387671722
0,115000,5500.0,5221.5,7.885,0.012859524345397949,0.013198504868862947,-0.0003389805234649979,6.5,-0.7485922201017843
0,115000,6000.0,5221.5,7.885,0.019313669395446778,0.019056257818872303,0.0002574115765744747,0.5,0.057693728535113564
0,115000,6500.0,5221.5,7.885,0.028880451774597166,0.02895351495981448,-7.306318521731539e-05,0.5,-0.011919572863188677
0,120000,5000.0,5222.0,7.88,0.012577250862121582,0.012737178059367695,-0.00015992719724611248,231.5,-0.43733073254861665
0,120000,5100.0,5222.0,7.88,0.012493331718444823,0.012320182141694213,0.00017314957675061,149.0,0.7831633085079375
0,120000,5200.0,5222.0,7.88,0.012333122444152833,0.012171604392689203,0.00016151805146362962,83.5,0.9319370891048493
0,120000,5300.0,5222.0,7.88,0.012478073692321776,0.012276306696310142,0.00020176699601163334,41.0,1.0836198893430264
0,120000,5400.0,5222.0,7.88,0.012394154548645021,0.01262018183133329,-0.0002260272826882688,16.5,-0.8466821713668651
0,120000,5500.0,5222.0,7.88,0.012844266319274902,0.013190067873855887,-0.00034580155458098505,6.5,-0.7618922290601517
0,120000,6000.0,5222.0,7.88,0.019306040382385255,0.019026039021790994,0.00028000136059426126,0.5,0.06292822768775252
0,120000,6500.0,5222.0,7.88,0.028880451774597166,0.028965131724901904,-8.467995030473838e-05,0.5,-0.014338851912629735
0,125000,4500.0,5233.5,7.875,0.021137003517150876,0.020985508012547005,0.0001514955046038706,734.0,0.03145136267721682
0,125000,5000.0,5233.5,7.875,0.01263828296661377,0.013098752472656404,-0.00046046950604263295,242.0,-1.1772297747611447
0,125000,5100.0,5233.5,7.875,0.012539105796813964,0.012524854275705388,1.4251521108576276e-05,158.0,0.06810435712168328
0,125000,5200.0,5233.5,7.875,0.012333122444152833,0.01224123419726505,9.188824688778283e-05,90.0,0.515641853804027
0,125000,5300.0,5233.5,7.875,0.012470444679260253,0.012231566319502778,0.0002388783597574752,45.0,1.3082811939616477
0,125000,5400.0,5233.5,7.875,0.012378896522521974,0.012480635380758859,-0.00010173885823688486,18.5,-0.39655453523255346
0,125000,5500.0,5233.5,7.875,0.012867153358459473,0.012974244605920055,-0.00010709124746058167,7.5,-0.24608793478603275
0,125000,6000.0,5233.5,7.875,0.01903902492523193,0.018674972663883724,0.0003640522613482071,0.5,0.0811265669117276
0,125000,6500.0,5233.5,7.875,0.028628694343566893,0.028819960625532666,-0.0001912662819657726,0.5,-0.033940851124185656
0,130000,4500.0,5240.5,7.87,0.02130484180450439,0.021134733518843395,0.000170108285660997,741.0,0.0357095588960874
0,130000,5000.0,5240.5,7.87,0.012500960731506347,0.013132883959847807,-0.0006319232283414598,248.0,-1.549083575808254
0,130000,5100.0,5240.5,7.87,0.012668799018859865,0.012539604972001829,0.0001291940468580357,164.0,0.5628560875848052
0,130000,5200.0,5240.5,7.87,0.012401783561706544,0.01223767220096847,0.00016411136073807286,94.5,0.9389167909739626
0,130000,5300.0,5240.5,7.87,0.012363638496398927,0.012210705983820546,0.0001529325125783805,47.0,0.8547796840548472
0,130000,5400.0,5240.5,7.87,0.012417041587829589,0.012443440811341425,-2.6399223511835643e-05,20.0,-0.09588498096854892
0,130000,5500.0,5240.5,7.87,0.012821379280090332,0.012921632875288974,-0.00010025359519864191,8.0,-0.2505860667376396
0,130000,6000.0,5240.5,7.87,0.01887881565093994,0.018557579794413234,0.0003212358565267068,0.5,0.07239041810643343
0,130000,6500.0,5240.5,7.87,0.028476114082336426,0.028655120097646654,-0.0001790060153102277,0.5,-0.03169354052768014
0,135000,5000.0,5240.5,7.865,0.012500960731506347,0.012736993948193233,-0.00023603321668688552,248.0,-0.5585428225995202
